tender_id,card_id,status,mismatches,name_score,customer_score,info_corr,analysis_score,price_dash,price_api,card_id_match,reg_num_match,has_card,dash_name,api_name,dash_customer,api_customer,tenderguru_link
"93839712","93839712","ok","","1","1","1","0.036","2500","2500","true","","true","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","БОУ Г. ОМСКА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 71""","БОУ Г. ОМСКА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 71""","https://www.tenderguru.ru/tender/93839712"
"0187200001726000427","93820933","ok","","1","1","1","0.028","2000000","2000000","true","true","true","Выполнение работ по развитию искусственной нейронной сети «Вика»","Выполнение работ по развитию искусственной нейронной сети «Вика»","Департамент государственного заказа Ханты-Мансийского автономного округа - Югры","Департамент государственного заказа Ханты-Мансийского автономного округа - Югры","https://www.tenderguru.ru/tender/93820933"
"32615930840","93794722","ok","","1","1","1","0.047","31007520","31007520","true","","true","2026/9-47 Выполнение работ по разработке информационной системы ""Экосистема искусственного интеллекта""","2026/9-47 Выполнение работ по разработке информационной системы ""Экосистема искусственного интеллекта""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","https://www.tenderguru.ru/tender/93794722"
"93779036","93779036","ok","","1","1","1","0.092","","","true","","true","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Евразийский электронный портал","Евразийский электронный портал","https://www.tenderguru.ru/tender/93779036"
"93779033","93779033","ok","","1","1","1","0.07","","","true","","true","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Евразийский электронный портал","https://www.tenderguru.ru/tender/93779033"
"93761968","93761968","ok","","1","1","1","0.022","","","true","","true","Право предоставления доступа к сервисам генерации контента на базе технологий искусственного интеллекта для нужд ООО ""Лента""","Право предоставления доступа к сервисам генерации контента на базе технологий искусственного интеллекта для нужд ООО ""Лента""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТА""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТА""","https://www.tenderguru.ru/tender/93761968"
"93774776","93774776","ok","","1","1","1","0.112","","","true","","true","Оказание услуг по разработке, настройке и отладке информационной системы на базе платформы BPMSoft (правообладателя ООО «БПМСофт») по заявка","Оказание услуг по разработке, настройке и отладке информационной системы на базе платформы BPMSoft (правообладателя ООО «БПМСофт») по заявка","АО ""ПРОМИНН""","АО ""ПРОМИНН""","https://www.tenderguru.ru/tender/93774776"
"93759773","93759773","ok","","1","1","1","0.02","","","true","","true","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установк","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установк","Торговая Система «ТЭК-Торг»","Торговая Система «ТЭК-Торг»","https://www.tenderguru.ru/tender/93759773"
"32615926606","93762928","ok","","1","1","1","0.014","3704000","3704000","true","","true","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установк","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установк","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФОРВАРД ЭНЕРГО""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФОРВАРД ЭНЕРГО""","https://www.tenderguru.ru/tender/93762928"
"93737488","93737488","ok","","1","","1","0.098","","","true","","true","Оказание услуг по предоставлению сервиса автоматического обслуживания клиентов с использованием технологии искусственного интеллекта","Оказание услуг по предоставлению сервиса автоматического обслуживания клиентов с использованием технологии искусственного интеллекта","","","https://www.tenderguru.ru/tender/93737488"
"93737065","93737065","ok","","1","","1","0.069","1500","1500","true","","true","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","","","https://www.tenderguru.ru/tender/93737065"
"93742173","93742173","ok","","1","1","1","0.065","","","true","","true","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Евразийский электронный портал","https://www.tenderguru.ru/tender/93742173"
"93699761","93699761","ok","","1","1","1","0.082","","","true","","true","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Евразийский электронный портал","Евразийский электронный портал","https://www.tenderguru.ru/tender/93699761"
"rq_0848200000526000071","93729262","ok","","1","1","1","0","","","true","","true","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения ","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения ","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","https://www.tenderguru.ru/tender/93729262"
"rq_0848200000526000072","93729270","ok","","1","1","1","0","","","true","","true","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","https://www.tenderguru.ru/tender/93729270"
"rq_0848200000526000073","93729277","ok","","1","1","1","0.158","","","true","","true","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","https://www.tenderguru.ru/tender/93729277"
"rq_0848200000526000074","93729287","ok","","1","1","1","0","","","true","","true","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения ","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения ","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","Государственное казенное учреждение Московской области ""Московский областной центр информационно-ком","https://www.tenderguru.ru/tender/93729287"
"93662129","93662129","ok","","1","1","1","0.245","51166","51166","true","","true","Участие в семинаре на тему :«Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных ","Участие в семинаре на тему :«Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных ","ГКДОУ ""ДЕТСКИЙ САД № 1 ""ЯГОДКА""","ГКДОУ ""ДЕТСКИЙ САД № 1 ""ЯГОДКА""","https://www.tenderguru.ru/tender/93662129"
"93681000","93681000","ok","","1","1","1","0.171","","","true","","true","Запрос ценовой информации по внедрению Искусственного Интеллекта для ServiceDesk для нужд ООО ""Сервионика"" (RFI)","Запрос ценовой информации по внедрению Искусственного Интеллекта для ServiceDesk для нужд ООО ""Сервионика"" (RFI)","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""ИННОТЕХ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""ИННОТЕХ""","https://www.tenderguru.ru/tender/93681000"
"rq_0318100057226000148","93690052","ok","","1","1","1","0.193","","","true","","true","Запрос цены. Закупка работ по разработке прогностических моделей на основе анализа массивов данных баз STOPRISK и RuSOS методами машинного о","Запрос цены. Закупка работ по разработке прогностических моделей на основе анализа массивов данных баз STOPRISK и RuSOS методами машинного о","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубански","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубански","https://www.tenderguru.ru/tender/93690052"
"rq_0318100057226000149","93690053","ok","","1","1","1","0.211","","","true","","true","Запрос цены. Закупка работ по исследованию гибридного подхода (сочетание множественной регрессии и алгоритмов машинного обучения) для повыше","Запрос цены. Закупка работ по исследованию гибридного подхода (сочетание множественной регрессии и алгоритмов машинного обучения) для повыше","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубански","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубански","https://www.tenderguru.ru/tender/93690053"
"rq_0390200001426000144","93653955","ok","","1","1","1","0.007","","","true","","true","Запрос цены. Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения видеоаналитики в меди","Запрос цены. Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения видеоаналитики в меди","ГБУЗ ""СОКБ""","ГБУЗ ""СОКБ""","https://www.tenderguru.ru/tender/93653955"
"93651210","93651210","ok","","1","1","1","0.268","69100","69100","true","","true","Проведение семинара по теме: «Планирование и учет бюджетной и внебюджетной деятельности учреждений. Искусственный интеллект в управлении обр","Проведение семинара по теме: «Планирование и учет бюджетной и внебюджетной деятельности учреждений. Искусственный интеллект в управлении обр","ГКДОУ ""ДЕТСКИЙ САД № 25 ""РЯБИНКА""","ГКДОУ ""ДЕТСКИЙ САД № 25 ""РЯБИНКА""","https://www.tenderguru.ru/tender/93651210"
"93652686","93652686","ok","","1","1","1","0.069","","","true","","true","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Евразийский электронный портал","https://www.tenderguru.ru/tender/93652686"
"93626879","93626879","ok","","1","1","1","0.004","","","true","","true","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Частное учреждение «Центр коммуникаций»","Частное учреждение «Центр коммуникаций»","https://www.tenderguru.ru/tender/93626879"
"93599360","93599360","ok","","1","1","1","0.003","27054","27054","true","","true","Поставка сертифицированного программного обеспечения","Поставка сертифицированного программного обеспечения","Закупки Вологодской облости Электронный магазин","Закупки Вологодской облости Электронный магазин","https://www.tenderguru.ru/tender/93599360"
"32615902939","93605665","ok","","1","1","1","0","1049200","1049200","true","","true","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","https://www.tenderguru.ru/tender/93605665"
"93620308","93620308","ok","","1","1","1","0.008","","","true","","true","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН","https://www.tenderguru.ru/tender/93620308"
"93620606","93620606","ok","","1","1","1","0.008","","","true","","true","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.onli","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН","Частное учреждение по реализации коммуникационных программ атомной отрасли «Центр коммуникаций» (ИНН","https://www.tenderguru.ru/tender/93620606"
"93620492","93620492","ok","","1","1","1","0.033","","","true","","true","Запрос информации с целью исследования рынка для последующей закупки программного обеспечения по распознаванию документов, удостоверяющих ли","Запрос информации с целью исследования рынка для последующей закупки программного обеспечения по распознаванию документов, удостоверяющих ли","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т2 МОБАЙЛ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""Т2 МОБАЙЛ""","https://www.tenderguru.ru/tender/93620492"
"93598392","93598392","ok","","1","1","1","0.007","","","true","","true","Создание Системы производственного видеонаблюдения с элементами Искусственного Интеллекта с ШМР и ПНР.","Создание Системы производственного видеонаблюдения с элементами Искусственного Интеллекта с ШМР и ПНР.","Торговая Система «ТЭК-Торг»","Торговая Система «ТЭК-Торг»","https://www.tenderguru.ru/tender/93598392"
"93581753","93581753","ok","","1","1","1","0.362","132600","132600","true","","true","Предоставление права использования (на правах простой неисключительной лицензии) программ для ЭВМ, исключительное право на которые принадлеж","Предоставление права использования (на правах простой неисключительной лицензии) программ для ЭВМ, исключительное право на которые принадлеж","ФИЦ ИНБЮМ","ФИЦ ИНБЮМ","https://www.tenderguru.ru/tender/93581753"
"rq_0349200016126000832","93526233","ok","","1","1","1","0.006","","","true","","true","Запрос цены. Оказание услуг по техническому сопровождению медицинского изделия с технологией искусственного интеллекта программное обеспечен","Запрос цены. Оказание услуг по техническому сопровождению медицинского изделия с технологией искусственного интеллекта программное обеспечен","Государственное учреждение здравоохранения ""Мурманская областная клиническая больница имени П.А.Баян","Государственное учреждение здравоохранения ""Мурманская областная клиническая больница имени П.А.Баян","https://www.tenderguru.ru/tender/93526233"
"93533021","93533021","ok","","1","1","1","0.258","49700","49700","true","","true","Обучение по теме: «Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этически","Обучение по теме: «Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этически","ГКОУ ""СПЕЦИАЛЬНАЯ (КОРРЕКЦИОННАЯ) ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА-ИНТЕРНАТ № 19""","ГКОУ ""СПЕЦИАЛЬНАЯ (КОРРЕКЦИОННАЯ) ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА-ИНТЕРНАТ № 19""","https://www.tenderguru.ru/tender/93533021"
"93540008","93540008","ok","","1","1","1","0.255","91600","91600","true","","true","Проведение семинара по теме: «Планирование и учет бюджетной и внебюджетной деятельности учреждений. Искусственный интеллект в управлении обр","Проведение семинара по теме: «Планирование и учет бюджетной и внебюджетной деятельности учреждений. Искусственный интеллект в управлении обр","ГКУ ""Детский дом (смешанный) № 32""","ГКУ ""Детский дом (смешанный) № 32""","https://www.tenderguru.ru/tender/93540008"
"93509677","93509677","ok","","1","1","1","0.094","","","true","","true","Разработка модуля системы IVA, предназначенного для автоматического формирования протоколов совещаний на основе технологий искусственного ин","Разработка модуля системы IVA, предназначенного для автоматического формирования протоколов совещаний на основе технологий искусственного ин","ООО ""РОСАТОМ МАШИНОСТРОЕНИЕ""","ООО ""РОСАТОМ МАШИНОСТРОЕНИЕ""","https://www.tenderguru.ru/tender/93509677"
"rq_0200400003926000105","93491290","ok","","1","1","1","0.137","","","true","","true","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государс","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государс","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","https://www.tenderguru.ru/tender/93491290"
"93505167","93505167","ok","","1","1","1","0.009","418965","418965","true","","true","Оказание услуг по активации специализированного программного обеспечения Fotofinder universe и Moleanalyzer PRO с сервисом искусственного ин","Оказание услуг по активации специализированного программного обеспечения Fotofinder universe и Moleanalyzer PRO с сервисом искусственного ин","МАУЗ ""ХИМКИНСКАЯ ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","МАУЗ ""ХИМКИНСКАЯ ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","https://www.tenderguru.ru/tender/93505167"
"93505849","93505849","ok","","1","1","1","0","418965","418965","true","","true","Оказание услуг по активации специализированного программного обеспечения Fotofinder universe и Moleanalyzer PRO с сервисом искусственного ин","Оказание услуг по активации специализированного программного обеспечения Fotofinder universe и Moleanalyzer PRO с сервисом искусственного ин","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ХИМКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬ","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ХИМКИНСКАЯ КЛИНИЧЕСКАЯ БОЛЬ","https://www.tenderguru.ru/tender/93505849"
"93516901","93516901","ok","","1","1","1","0.288","99400","99400","true","","true","Образовательные услуги по повышению квалификации путем организации и проведения образовательных мероприятий по теме: «Искусственный интеллек","Образовательные услуги по повышению квалификации путем организации и проведения образовательных мероприятий по теме: «Искусственный интеллек","ГКОУ ""Специальная (коррекционная) общеобразовательная школа №22""","ГКОУ ""Специальная (коррекционная) общеобразовательная школа №22""","https://www.tenderguru.ru/tender/93516901"
"rq_0371200021026000023","93456609","ok","","1","1","1","0.012","","","true","","true","Запрос цены. Оказание услуг по предоставлению сертификата на сопровождение в региональном сегменте единой государственной информационной сис","Запрос цены. Оказание услуг по предоставлению сертификата на сопровождение в региональном сегменте единой государственной информационной сис","государственное бюджетное учреждение Ярославской области ""Электронный регион""","государственное бюджетное учреждение Ярославской области ""Электронный регион""","https://www.tenderguru.ru/tender/93456609"
"93481928","93481928","ok","","1","1","1","0.169","","","true","","true","Разработка модуля системы IVA, предназначенного для автоматического формирования протоколов совещаний на основе технологий искусственного ин","Разработка модуля системы IVA, предназначенного для автоматического формирования протоколов совещаний на основе технологий искусственного ин","ООО ""МАШИНОСТРОЕНИЕ""","ООО ""МАШИНОСТРОЕНИЕ""","https://www.tenderguru.ru/tender/93481928"
"0372100005626000016","93481608","ok","","1","1","1","0.017","4631530","4631530","true","true","true","Оказание услуг по сопровождению системы КАМИС 5, мультимедийных систем, комплексов и приложений, СПД «Портал Виртуальная академия», а также ","Оказание услуг по сопровождению системы КАМИС 5, мультимедийных систем, комплексов и приложений, СПД «Портал Виртуальная академия», а также ","федеральное государственное бюджетное учреждение культуры ""Государственный Эрмитаж""","федеральное государственное бюджетное учреждение культуры ""Государственный Эрмитаж""","https://www.tenderguru.ru/tender/93481608"
"32615887656","93484794","ok","","1","1","1","0.08","","","true","","true","Выполнение работ по развитию Корпоративной информационной системы ""Т+ Роботизация""(КИС ""Т+ Роботизация) в части разработки программных робот","Выполнение работ по развитию Корпоративной информационной системы ""Т+ Роботизация""(КИС ""Т+ Роботизация) в части разработки программных робот","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""Т ПЛЮС""","https://www.tenderguru.ru/tender/93484794"
"32615880806","93445375","ok","","1","1","1","0.012","355000","355000","true","","true","Поставка учебного оборудования","Поставка учебного оборудования","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5""","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5""","https://www.tenderguru.ru/tender/93445375"
"rq_0356500001726000019","93387835","ok","","1","1","1","0.007","","","true","","true","Запрос цены. Оказание услуг по сопровождению и эксплуатации Модуля поддержки принятия врачебных решений с технологией искусственного интелле","Запрос цены. Оказание услуг по сопровождению и эксплуатации Модуля поддержки принятия врачебных решений с технологией искусственного интелле","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ИНФОРМАЦИОННОГО РАЗВИТИЯ ПЕРМСКОГО КРАЯ""","ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ПЕРМСКОГО КРАЯ ""ЦЕНТР ИНФОРМАЦИОННОГО РАЗВИТИЯ ПЕРМСКОГО КРАЯ""","https://www.tenderguru.ru/tender/93387835"
"32615872243","93364816","ok","","1","1","1","0.022","2616072","2616072","true","","true","На поставку компьютерной техники для МАОУ СОШ №7","На поставку компьютерной техники для МАОУ СОШ №7","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 7"" ГОРО","МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 7"" ГОРО","https://www.tenderguru.ru/tender/93364816"
"0801500001126000557","93393730","ok","","1","1","1","0.118","3707233","3707233","true","true","true","Создание и поставка программно-аппаратных комплексов и интерактивной виртуальной примерочной в рамках приобретения оборудования и технически","Создание и поставка программно-аппаратных комплексов и интерактивной виртуальной примерочной в рамках приобретения оборудования и технически","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""РЕСПУБЛИКАНСКИЙ ЦЕНТР ТОРГОВ""","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ БАШКОРТОСТАН ""РЕСПУБЛИКАНСКИЙ ЦЕНТР ТОРГОВ""","https://www.tenderguru.ru/tender/93393730"
"0826500000926000868","93317104","ok","","1","1","1","0","2277000","2277000","true","true","true","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по о","Оказание услуг по сопровождению системы поддержки принятия врачебных решений (СППВР) с применением технологий искусственного интеллекта по о","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""","ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ БЕЛГОРОДСКОЙ ОБЛАСТИ ""ЦЕНТР ЗАКУПОК""","https://www.tenderguru.ru/tender/93317104"
"rq_0372100047626000146","93301345","ok","","1","1","1","0","","","true","","true","Запрос цены. Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компью","Запрос цены. Выполнение работ по созданию Комплекса инструментов для автоматизированной системы «Интеграционная платформа для анализа компью","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","Федеральное государственное бюджетное учреждение ""Санкт-Петербургский научно-исследовательский инсти","https://www.tenderguru.ru/tender/93301345"
"93304778","93304778","ok","","1","","1","0.06","","","true","","true","Услуги по продлению неисключительных прав (лицензии) на программное обеспечение ""Контур.Фокус""","Услуги по продлению неисключительных прав (лицензии) на программное обеспечение ""Контур.Фокус""","","","https://www.tenderguru.ru/tender/93304778"
"0172200002526000102","93263957","ok","","1","1","1","0.032","44961587","44961587","true","true","true","Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта","Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта","Комитет по государственному заказу Санкт-Петербурга","Комитет по государственному заказу Санкт-Петербурга","https://www.tenderguru.ru/tender/93263957"
"32615855031","93244848","ok","","1","1","1","0.027","1499000","1499000","true","","true","Работы по роботизации бизнес процесса","Работы по роботизации бизнес процесса","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГЕНТСТВО ТЕРРИТОРИАЛЬНОГО РАЗВИТИЯ ЗАБАЙКАЛЬСКОГО КРАЯ""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АГЕНТСТВО ТЕРРИТОРИАЛЬНОГО РАЗВИТИЯ ЗАБАЙКАЛЬСКОГО КРАЯ""","https://www.tenderguru.ru/tender/93244848"
"93227936","93227936","ok","","1","1","1","0","860000","860000","true","","true","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","ГКУ ""ЗАБГОСЗАКУП""","ГКУ ""ЗАБГОСЗАКУП""","https://www.tenderguru.ru/tender/93227936"
"rq_0200400003926000093","93225979","ok","","1","1","1","0.137","","","true","","true","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государс","Запрос цены. Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государс","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","https://www.tenderguru.ru/tender/93225979"
"32615847668","93206251","ok","","1","1","1","0","860000","860000","true","","true","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","Приобретение услуг по организации омниканального контактного центра по приему и обработке голосовых и неголосовых обращений с использованием","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЗАБАЙКАЛЬСКАЯ КРАЕВАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА""","https://www.tenderguru.ru/tender/93206251"
