tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0206200000126000018","no","Приложение №4 Н(М)ЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=7795D0C798444ACB81BBF78774896C98","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0206200000126000018/Приложение_№4_Н(М)ЦК.docx","27904","Приложение_№4_Н(М)ЦК.docx"
"0206200000126000018","no","Приложение №3 проект контракта 11 зк","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=25DC3429DF434534A320B1BECCA54B56","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0206200000126000018/Приложение_№3_проект_контракта_11_зк.docx","42220","Приложение_№3_проект_контракта_11_зк.docx"
"0206200000126000018","no","Приложение №2 Требования к содержанию, составу заявки на участие в закупке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=DA1CFE0BFF954855936DFA45A9C200E6","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0206200000126000018/Приложение_№2_Требования_к_содержанию,_составу_заявки_на_участие_в_закупке.docx","18456","Приложение_№2_Требования_к_содержанию,_составу_заявки_на_участие_в_закупке.docx"
"0173100006426000190","no","Приложение № 2 НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=EB9FF1927B5D4F66AD1AEC582893CC29","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0173100006426000190/Приложение_№_2_НМЦК.docx","38565","Приложение_№_2_НМЦК.docx"
"0173100006426000190","no","Приложение № 4 ГК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=B18425D785CF4BDBA2F93409119666AC","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0173100006426000190/Приложение_№_4_ГК.docx","69934","Приложение_№_4_ГК.docx"
"0173100006426000190","no","Приложение № 1 ООЗ","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=6D947158DF2E49E18E5E1EECF1E5EBBF","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0173100006426000190/Приложение_№_1_ООЗ.docx","77567","Приложение_№_1_ООЗ.docx"
"0173100006426000190","no","Приложение № 3 Требования к заявке","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=5E8419C5B4EA452AB7FF2319BF870A28","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0173100006426000190/Приложение_№_3_Требования_к_заявке.doc","134656","Приложение_№_3_Требования_к_заявке.doc"
"0173100006426000190","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1C6B4DDF3F4946CFBAEADECE1FA8E418","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0173100006426000190/Электронный_документ,_полученный_из_внешней_системы.rtf","91323","Электронный_документ,_полученный_из_внешней_системы.rtf"
"0122100010226000008","yes","Описание объекта закупки","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=8218D0CE14554A908452C3917D6B2B15","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0122100010226000008/Описание_объекта_закупки.docx","26475","Описание_объекта_закупки.docx"
"0122100010226000008","no","Проект контракта","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=518680353EDB4F869C9843FDFAD73FB2","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0122100010226000008/Проект_контракта.docx","46310","Проект_контракта.docx"
"0122100010226000008","no","Требования к содержанию и составу заявки на участие в закупке услуг или работ","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1528A26D19254460A733C25A37552ED1","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0122100010226000008/Требования_к_содержанию_и_составу_заявки_на_участие_в_закупке_услуг_или_работ.docx","34172","Требования_к_содержанию_и_составу_заявки_на_участие_в_закупке_услуг_или_работ.docx"
"0122100010226000008","no","Обоснование НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=617CAF66FB0B48C1A9B3339B0F40BEFC","downloaded","data/raw/zakupki-edo-doc-files-browser/2026-05-30/0122100010226000008/Обоснование_НМЦК.docx","20184","Обоснование_НМЦК.docx"
