tender_id,date,name,customer,category,region,price_rub,price_M,end_time,fz,groups,queries,sources,link
"83734987","05-05-2026","Разработка научно-проектной документации на выполнение работ по сохранению объекта культурного наследия федерального значения «Здание женской гимназии», 1880- 1885 годы, расположенного по адресу: Красноярский край, городской округ город Красноярск, г. Красноярск, пр. Мира,83, с проведением государственной историко-культурной экспертизы проектно-сметной документации","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КРАСНОЯРСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. В.П. АСТАФЬЕВА""","Системная интеграция, оргтехника","Красноярский край","17999900","18.0","15-05-2026","","smeta_software","""Адепт:Смета""; ""Адепт смета""","documentation","https://www.tenderguru.ru/tender/83734987"
"83734993","05-05-2026","Разработка научно-проектной документации на выполнение работ по сохранению объекта культурного наследия федерального значения «Здание женской гимназии», 1880- 1885 годы, расположенного по адресу: Красноярский край, городской округ город Красноярск, г. Красноярск, пр. Мира,83, с проведением государственной историко-культурной экспертизы проектно-сметной документации","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КРАСНОЯРСКИЙ ГОСУДАРСТВЕННЫЙ ПЕДАГОГИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. В.П. АСТАФЬЕВА""","Системная интеграция, оргтехника","Красноярский край","17999900","18.0","15-05-2026","","smeta_software","""Адепт:Смета""; ""Адепт смета""","documentation","https://www.tenderguru.ru/tender/83734993"
"026250000012600268","26-05-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","РЕГИОНАЛЬНЫЙ ФОНД СОДЕЙСТВИЯ КАПИТАЛЬНОМУ РЕМОНТУ ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ СВЕРДЛОВСКОЙ ОБЛАСТИ","Строительство","Свердловская область","17998986","18.0","02-06-2026","223","smeta_service","""сметная документация""","search","https://www.tenderguru.ru/tender/94557710"
"83867383","14-05-2026","Проектирование строительства второй нитки ""Песочинского"" водовода от Горского шоссе (НС ""Осиновая Роща"") до Песочного шоссе","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА ПО СТРОИТЕЛЬСТВУ И КАПИТАЛЬНОМУ РЕМОНТУ ОБЪЕКТОВ ИНЖЕНЕРНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА""","Системная интеграция, оргтехника","Санкт-Петербург","17882112","17.9","04-06-2026","","bim_smeta","""ТИМ смета""","documentation","https://www.tenderguru.ru/tender/83867383"
"200200000022600010","22-01-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","17418439","17.4","29-01-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/91610962"
"200200000022600028","27-01-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","17074774","17.1","04-02-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/91703481"
"32615947473","24-04-2026","Выполнение изыскательских работ, разработка проектной документации, рабочей документации и на их основе составление сметы на строительство тепловой сети для подключения к системам теплоснабжения ПАО «МОЭК» объекта капитального строительства «ДОУ на 350 мест, р-н Нижегородский, кв.78,79,80» (ППТ ЮВАО, район Нижегородский, кв.78,79,80)», расположенного по адресу: «ДОУ на 350 мест, р-н Нижегородский, кв.78,79,80» (Юго-Восточный административный округ) (ППТ ЮВАО, р-н Нижегородский, кв.78,79,80) (26VP1239/МИ)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЪЕДИНЕННАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""","Строительство","Москва","16782527","16.8","05-05-2026","223","smeta_service","""составление смет""","search","https://www.tenderguru.ru/tender/93910952"
"200200000022600116","16-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","16754585","16.8","23-04-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/93692959"
"0132600032726000391","26-05-2026","Выполнение работ по модернизации светофорных объектов на Южном шоссе (на участке от д. № 18 по ул. Веденяпина до д. № 43) г. Нижнего Новгорода в целях внедрения интеллектуальной транспортной системы в рамках реализации федерального проекта «Общесистемные меры развития дорожного хозяйства»","","Строительство","Нижегородская область","16684486","16.7","02-06-2026","44","smeta_normative","""ТЕРы""","search","https://www.tenderguru.ru/tender/94551455"
"0119200000126006966","21-04-2026","ЭА-№-7361/26 «Выполнение подрядных работ по капитальному ремонту кровли здания общежития, расположенного по адресу: Красноярский край, г. Красноярск, ул. Партизана Железняка, 26»","агентство государственного заказа Красноярского края","Строительство","Красноярский край","16419449","16.4","29-04-2026","44","smeta_normative","""ГЭСН""","search","https://www.tenderguru.ru/tender/93781614"
"32615955055","28-04-2026","Выполнение изыскательских работ, разработка проектной документации, рабочей документации и на их основе составление сметы на строительство тепловой сети для подключения к системам теплоснабжения ПАО «МОЭК» объекта капитального строительства «Многоэтажный жилой дом с подземной автостоянкой, Корпус 1.1», расположенного по адресу: Российская Федерация, город Москва, вн.тер.г. муниципальный округ Строгино, улица Маршала Прошлякова, земельный участок 12А; г. Москва, ул. Маршала Воробьева, вл. 12, корп. 3; г. Москва, проезд № 607, вл. 12, к. 4 с кадастровым номером: 77:08:0013006:4, 77:08:0013001:24, 77:08:0013006:2 и на прокладку магистральных тепловых сетей 2Д 200 мм от т.1 до т.2 с последующим внесением соответствующих изменений в Схему теплоснабжения Москвы до 2035 года, при ежегодной актуализации для подключения существующих и перспективных потребителей, в том числе, но не исключительно для условий подключения №№ Т-УП1-01-251021/0-1; Т-УП1-01-260120/0; Т-УП1-01-260120/2 (26VP1323/КО)","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЪЕДИНЕННАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""","Строительство","Москва","16362851","16.4","06-05-2026","223","smeta_service","""составление смет""","search","https://www.tenderguru.ru/tender/93957219"
"83992494","18-05-2026","Проектирование, изготовление, доставка, подключение к сетям инженерно-технического обеспечения и проведение пуско-наладочных работ термоблока газового уличного мощностью 350 кВт по адресу: Ленинградская обл., Выборгский муниципальный район, Полянское сельское поселение, п. Зеленый Холм","АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЫБОРГТЕПЛОЭНЕРГО""","Страхование","Ленинградская область","16200000","16.2","28-05-2026","","smeta_control","""экспертиза сметной стоимости""","documentation","https://www.tenderguru.ru/tender/83992494"
"0132600032726000392","26-05-2026","Выполнение работ по модернизации светофорных объектов на ул. Веденяпина (на участке около д. № 2 «Б» и д. №14) г. Нижнего Новгорода в целях внедрения интеллектуальной транспортной системы в рамках реализации федерального проекта «Общесистемные меры развития дорожного хозяйства»","","Строительство","Нижегородская область","16163392","16.2","02-06-2026","44","smeta_normative","""ТЕРы""","search","https://www.tenderguru.ru/tender/94551456"
"84178407","26-05-2026","Поставка молока ультрапастеризованного (1. Владивостокский ГО - Надеждинский МР)","КРАЕВОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК ПРИМОРСКОГО КРАЯ""","Бумага, издательство","Приморский край","15352910","15.4","05-06-2026","","smeta_normative","""ФГИС ЦС""","documentation","https://www.tenderguru.ru/tender/84178407"
"32616048894","27-05-2026","Выполнение изыскательских работ, разработка проектной документации, рабочей документации и на их основе составление сметы на строительство тепловой сети для подключения к системам теплоснабжения ПАО «МОЭК» объекта капитального строительства «Строительство детского многопрофильного комплекса по адресу: г. Москва, ул. Алябьева, д. 7/33 (со сносом старых объектов) (проектирование и строительство 1 и 2 этап)», расположенного по адресу: г. Москва, внутригородское муниципальное образование Филёвский Парк, улица Алябьева, земельный участок 7/33","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЪЕДИНЕННАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""","Строительство","Москва","15224547","15.2","03-06-2026","223","smeta_service","""составление смет""","search","https://www.tenderguru.ru/tender/94582536"
"200200000022600120","16-04-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","15143267","15.1","24-04-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/93692963"
"84147212","25-05-2026","На разработку проектно-сметной документации по проекту планировки территории и проекту межевания для строительства микрорайона «Аэропорт» в городском поселении г. Чадан муниципального района «Дзун-Хемчикский кожуун» Республики Тыва","МИНИСТЕРСТВО РЕСПУБЛИКИ ТЫВА ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК","Системная интеграция, оргтехника","Тыва","15000000","15.0","09-06-2026","","smeta_service; psd","""сметная документация""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84147212"
"84147217","25-05-2026","На разработку проектно-сметной документации по проекту планировки территории и проекту межевания для строительства микрорайона «Аэропорт» в городском поселении г. Чадан муниципального района «Дзун-Хемчикский кожуун» Республики Тыва","МИНИСТЕРСТВО РЕСПУБЛИКИ ТЫВА ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК","Системная интеграция, оргтехника","Тыва","15000000","15.0","09-06-2026","","smeta_service; psd","""сметная документация""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84147217"
"84147218","25-05-2026","На разработку проектно-сметной документации по проекту планировки территории и проекту межевания для строительства микрорайона «Аэропорт» в городском поселении г. Чадан муниципального района «Дзун-Хемчикский кожуун» Республики Тыва","МИНИСТЕРСТВО РЕСПУБЛИКИ ТЫВА ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК","Системная интеграция, оргтехника","Тыва","15000000","15.0","09-06-2026","","smeta_service; psd","""сметная документация""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84147218"
"84147220","25-05-2026","На разработку проектно-сметной документации по проекту планировки территории и проекту межевания для строительства микрорайона «Аэропорт» в городском поселении г. Чадан муниципального района «Дзун-Хемчикский кожуун» Республики Тыва","МИНИСТЕРСТВО РЕСПУБЛИКИ ТЫВА ПО РЕГУЛИРОВАНИЮ КОНТРАКТНОЙ СИСТЕМЫ В СФЕРЕ ЗАКУПОК","Системная интеграция, оргтехника","Тыва","15000000","15.0","09-06-2026","","smeta_service; psd","""сметная документация""; ""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84147220"
"84168566","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Красногорском филиале (лот №3)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168566"
"84168570","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Красногорском филиале (лот №3)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168570"
"84168682","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Одинцовском филиале (лот №3)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168682"
"84168699","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Одинцовском филиале (лот №3)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168699"
"84168712","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Павлово-Посадском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168712"
"84168716","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Павлово-Посадском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168716"
"84168786","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Орехово-Зуевском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","smeta_software; psd","""сметная программа""; ""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168786"
"84168792","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Орехово-Зуевском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168792"
"84168837","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Коломенском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168837"
"84168841","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Коломенском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168841"
"84168854","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Щелковском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168854"
"84168857","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Щелковском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168857"
"84168871","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Сергиево-Посадском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168871"
"84168877","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Сергиево-Посадском филиале (лот №2)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168877"
"84168885","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Мытищинском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168885"
"84168893","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Мытищинском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168893"
"84168903","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Коломенском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168903"
"84168907","21-05-2026","Выполнение работ по оформлению исходно-разрешительной документации, выполнению изыскательских, проектных работ в Коломенском филиале (лот №1)","АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСКОВСКАЯ ОБЛАСТНАЯ ЭНЕРГОСЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Московская область","15000000","15.0","03-06-2026","","psd","""разработка ПСД""","documentation","https://www.tenderguru.ru/tender/84168907"
"32616049092","27-05-2026","Ланч-боксы одноразовые","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ДОМОДЕДОВО КЭТЕРИНГ""","Промышленные товары","Московская область","14960000","15.0","03-06-2026","223","smeta_normative","""ТЕРы""","search","https://www.tenderguru.ru/tender/94583970"
"32615742070","25-02-2026","КО №393/ТЭК (68/26/ИТ) - Предоставление прав на использование программ для ЭВМ «Адепт: Управление строительством», «Адепт: Смета», «Адепт: ФСНБ», «Адепт:BIM», «Адепт:Исполнительная документация», «Адепт:Стройконтроль», «Индексы пересчета сметной стоимости строительства, реконструкции, реставрации, ремонта, содержания и эксплуатации объектов в Санкт-Петербурге, осуществляемых за счет средств бюджета Санкт-Петербурга, к ТСНБ ""ГОСЭТАЛОН 2012""» для нужд ООО ""ТЭК Информ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЭК ИНФОРМ""","Системная интеграция, оргтехника","Москва","14769050","14.8","05-03-2026","223","smeta_software","""Адепт:Смета""; ""Адепт смета""","search","https://www.tenderguru.ru/tender/92436760"
"83906006","15-05-2026","Проектирование строительства водопроводной и канализационной сети с переключением прямых выпусков по наб. Ново-Адмиралтейского канала и наб. Адмиралтейского канала","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА ПО СТРОИТЕЛЬСТВУ И КАПИТАЛЬНОМУ РЕМОНТУ ОБЪЕКТОВ ИНЖЕНЕРНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА""","Системная интеграция, оргтехника","Санкт-Петербург","14592185","14.6","09-06-2026","","bim_smeta","""ТИМ смета""","documentation","https://www.tenderguru.ru/tender/83906006"
"83906603","15-05-2026","Проектирование строительства водопроводной и канализационной сети с переключением прямых выпусков по наб. Ново-Адмиралтейского канала и наб. Адмиралтейского канала","САНКТ-ПЕТЕРБУРГСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ЗАКАЗЧИКА ПО СТРОИТЕЛЬСТВУ И КАПИТАЛЬНОМУ РЕМОНТУ ОБЪЕКТОВ ИНЖЕНЕРНО-ЭНЕРГЕТИЧЕСКОГО КОМПЛЕКСА""","Системная интеграция, оргтехника","Санкт-Петербург","14592185","14.6","23-06-2026","","bim_smeta","""ТИМ смета""","documentation","https://www.tenderguru.ru/tender/83906603"
"84244360","27-05-2026","ЭА-№-9619/26 «Поставка продуктов питания (говядина)»","АГЕНТСТВО ГОСУДАРСТВЕННОГО ЗАКАЗА КРАСНОЯРСКОГО КРАЯ","Бумага, издательство","Красноярский край","14455395","14.5","08-06-2026","","smeta_normative","""ФГИС ЦС""","documentation","https://www.tenderguru.ru/tender/84244360"
"0127200000226002928","13-05-2026","Выполнение подрядных работ по объекту: ""Разработка проектной документации, капитальный ремонт с дооборудованием автомобильной дороги Перелазы - Зеленая Дубровка, устройство недостающего электроосвещения на участке км 0+000 - км 2+620 в Красногорском районе Брянской области""","Департамент государственных закупок Брянской области","Строительство","Брянская область","14291082","14.3","21-05-2026","44","psd","""разработка ПСД""","search","https://www.tenderguru.ru/tender/94249171"
"200200000022600035","28-01-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","14111042","14.1","05-02-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/91734548"
"84152023","25-05-2026","Закупка лекарственного препарата Барицитиниб для обеспечения отдельных категорий граждан, имеющих группу инвалидности Л270377 в 2027 году","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ МОСКОВСКОЙ ОБЛАСТИ ""ДИРЕКЦИЯ ЕДИНОГО ЗАКАЗЧИКА МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ МОСКОВСКОЙ ОБЛАСТИ""","Строительство","Московская область","14104090","14.1","08-06-2026","","smeta_normative","""ТЕРы""","documentation","https://www.tenderguru.ru/tender/84152023"
"84240679","25-05-2026","Выполнение работ по капитальному ремонту сооружения трибуны стадиона МАУДО «Колпашевская СШ им. О. Рахматулиной»","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТОРГИ44.РУ""","Системная интеграция, оргтехника","Алтайский край","14025240","14.0","02-06-2026","","smeta_profession","""сметчик""","documentation","https://www.tenderguru.ru/tender/84240679"
"200200000022600033","28-01-2026","Электронный аукцион на оказание услуг или выполнение работ по капитальному ремонту общего имущества в многоквартирном доме","НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ В РЕСПУБЛИКЕ БУРЯТИЯ""","Строительство","Башкортостан","13599917","13.6","05-02-2026","223","smeta_control","""экспертиза сметной стоимости""","search","https://www.tenderguru.ru/tender/91734546"
"84237647","25-05-2026","Ремонт моста L=13,4 м.п., Г=7 м на км 21+424 автомобильной дороги ""Подъезд к с. Новый Олов"" в Чернышевском муниципальном округе Забайкальского края (00006349-ЭА)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Читинская область","13585759","13.6","05-06-2026","","smeta_service","""составление смет""","documentation","https://www.tenderguru.ru/tender/84237647"
"84237642","25-05-2026","Ремонт моста L=13,4 м.п., Г=7 м на км 21+424 автомобильной дороги ""Подъезд к с. Новый Олов"" в Чернышевском муниципальном округе Забайкальского края (00006349-ЭА)","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ЗАБАЙКАЛЬСКИЙ ЦЕНТР ГОСУДАРСТВЕННЫХ ЗАКУПОК""","Системная интеграция, оргтехника","Читинская область","13585759","13.6","05-06-2026","","psd","""проектно-сметная документация""","documentation","https://www.tenderguru.ru/tender/84237642"
