tender_num,is_tz,doc_name,source_url,status,file_path,bytes,suggested_filename
"0356500001426003567","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A355EBF89BCA4B829AB347E9651F0EB2","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0356500001426003567/Электронный_документ,_полученный_из_внешней_системы.docx","13322","Электронный_документ,_полученный_из_внешней_системы.docx"
"0348200081026002292","no","Обоснование НМЦК","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=D63AB0106BA5432E9B138DBA5B7D93F6","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Обоснование_НМЦК.zip","178861","Обоснование_НМЦК.zip"
"0348200081026002292","no","Проект контракта, сост. 17.04.2026","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=69356DC475E5419DBECABFD6F5A65865","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Проект_контракта,_сост._17.04.2026.zip","40549","Проект_контракта,_сост._17.04.2026.zip"
"0348200081026002292","no","ТЗ_ГВ_сопровод_2026-2027_3 этапа","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=BD3ACAD09E2A414DBF33C5F5535F487A","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/ТЗ_ГВ_сопровод_2026-2027_3_этапа.docx","238816","ТЗ_ГВ_сопровод_2026-2027_3_этапа.docx"
"0348200081026002292","no","Требование к содержанию, составу заявки на участие в закупке закупка №032969-26","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=BF17405D9B8944EA96DF4810DC58F301","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Требование_к_содержанию,_составу_заявки_на_участие_в_закупке_закупка_№032969-26.docx","22816","Требование_к_содержанию,_составу_заявки_на_участие_в_закупке_закупка_№032969-26.docx"
"0348200081026002292","no","Приложение к проекту контракта, сост. 17.04.2026","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=0AF8DEE23EBE48C699D4E4C9B9AFD7D5","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Приложение_к_проекту_контракта,_сост._17.04.2026.zip","518063","Приложение_к_проекту_контракта,_сост._17.04.2026.zip"
"0348200081026002292","no","ответ на запрос","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=A211E30099E64F5D9916DED9476E9E3A","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/ответ_на_запрос.pdf","2157668","ответ_на_запрос.pdf"
"0348200081026002292","no","Разъяснения_Голос_24.04.2026_2","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=E116031E7D914905941C80707BDD33CC","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Разъяснения_Голос_24.04.2026_2.docx","24176","Разъяснения_Голос_24.04.2026_2.docx"
"0348200081026002292","no","Электронный документ, полученный из внешней системы","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=1BF6171648CB4E4F8D9EA3042156F1AB","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0348200081026002292/Электронный_документ,_полученный_из_внешней_системы.docx","24008","Электронный_документ,_полученный_из_внешней_системы.docx"
"0835600001526000005","no","Требования к содержанию, составу заявки на участие в электронном запросе котировок","https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=DF99FA87810D4BE690BC16CC45924290","downloaded","data/raw/zakupki-docai-6m-doc-files-browser/2026-05-30-docai-6m/0835600001526000005/Требования_к_содержанию,_составу_заявки_на_участие_в_электронном_запросе_котировок.docx","23466","Требования_к_содержанию,_составу_заявки_на_участие_в_электронном_запросе_котировок.docx"
