tender_id,lookup_id,lookup_tend_num,date,niche,classification,relevance_score,matched_terms,matched_queries,query_groups,sources,tender_name,customer,category,region,price,end_time,tender_link,tenderguru_link,doc_links_from_documentation_search
"32615974428","94079154","32615974428","04-05-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Поставка оборудования для моделирования и управления беспилотными летательными аппаратами","ЛАНГЕПАССКОЕ ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 5""","Системная интеграция, оргтехника","Ханты-Мансийский АО","624059","13-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615974428","https://www.tenderguru.ru/tender/94079154",""
"32615976817","94091626","32615976817","04-05-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Поставка рабочей станции","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ТЕЛЕКОММУНИКАЦИЙ ИМЕНИ М.И. КРИВОШЕЕВА""","Системная интеграция, оргтехника","Москва","859843","18-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615976817","https://www.tenderguru.ru/tender/94091626",""
"94081337","94081337","","04-05-2026","ai_general","ai_core","9","машинное обучение","""машинное обучение""","ml","search","Выполнение работ по проработке ИТ-проекта с целью создания и внедрения информационной системы «Технологии машинного обучения»","Торговая Система «ТЭК-Торг»","Системная интеграция, оргтехника","","","11-05-2026","https://www.tektorg.ru/rosnefttkp/procedures/18981744","https://www.tenderguru.ru/tender/94081337",""
"0200400003926000008","94063525","0200400003926000008","01-05-2026","ai_general","ai_core","19","искусственный интеллект; машинное обучение","""искусственный интеллект""; ""машинное обучение""","ai_general; ml","search","Выполнение работ по развитию Модульной системы для машинного обучения Подсистемы искусственного интеллекта федеральной государственной информационной системы ведения Единого государственного реестра недвижимости","ПУБЛИЧНО-ПРАВОВАЯ КОМПАНИЯ ""РОСКАДАСТР""","Системная интеграция, оргтехника","Москва","30819164","18-05-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0200400003926000008","https://www.tenderguru.ru/tender/94063525",""
"rq_0148300071226000096","94066931","rq_0148300071226000096","01-05-2026","computer_vision","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Оказание услуг по созданию видеоконтента с использованием Искусственного интеллекта для распространения в телекоммуникационной сети «Интернет» с целью информирования населения об основных событиях социально-экономического развития, общественно-политической жизни, освещение деятельности органов местного самоуправления Городского округа Балашиха Московской области","Администрация Городского округа Балашиха","Системная интеграция, оргтехника","Московская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0148300071226000096","https://www.tenderguru.ru/tender/94066931",""
"94034723","94034723","","30-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по предоставлению вычислительных ресурсов для работы с искусственным интеллектом (Исполнитель должен иметь лицензии ФСТЭК, ФСБ и Роскомнадзор)","Автономная некоммерческая организация ""ПРОФЕССИИ БУДУЩЕГО""","Системная интеграция, оргтехника","Москва","2950000","29-04-2026","https://zakupki.mos.ru/auction/10189453","https://www.tenderguru.ru/tender/94034723",""
"32615972221","94058981","32615972221","30-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Поставка техники для нужд государственного образовательного учреждения высшего образования Московской области «Государственный гуманитарно-технологический университет»","ГОСУДАРСТВЕННОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ МОСКОВСКОЙ ОБЛАСТИ ""ГОСУДАРСТВЕННЫЙ ГУМАНИТАРНО-ТЕХНОЛОГИЧЕСКИЙ УНИВЕРСИТЕТ""","Системная интеграция, оргтехника","Московская область","4276568","18-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615972221","https://www.tenderguru.ru/tender/94058981",""
"94062941","94062941","","30-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Проведение образовательного мероприятия по использованию искусственного интеллекта в г. Красноярск","NORDSTAR AIRLINES","Системная интеграция, оргтехника","Красноярский край","","08-05-2026","-","https://www.tenderguru.ru/tender/94062941",""
"94034649","94034649","","30-04-2026","llm_assistant","ai_core","9","большой языковой модели","""большой языковой модели""","llm_assistant","search","Право заключения договора на проектирование, программная реализация и сопровождение интеллектуальной системы медиа-архива и цифрового пресс-центра https://atommedia.online, в том числе: комплексная разработка и внедрение гибридного RAG-пайплайна с интегрированным агентским функционалом, интеллектуального модуля проверки контента, модуля обратной связи, двухфакторной аутентификации для административной панели; техническое обеспечение работоспособности и сопровождение функционирования ИИ-сервисов на базе агентских технологий и больших языковых моделей цифрового пресс-центра","Росатом","Системная интеграция, оргтехника","Москва","4916251","13-05-2026","-","https://www.tenderguru.ru/tender/94034649",""
"94012632","94012632","","29-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по предоставлению вычислительных ресурсов для работы с искусственным интеллектом (Исполнитель должен иметь лицензии ФСТЭК, ФСБ и Роскомнадзор)","Автономная некоммерческая организация ""ПРОФЕССИИ БУДУЩЕГО""","Системная интеграция, оргтехника","Москва","2950000","29-04-2026","https://www.roseltorg.ru/procedure/SP10189453","https://www.tenderguru.ru/tender/94012632",""
"94000028","94000028","","29-04-2026","process_automation","automation_software","7","rpa","RPA","process_automation","search","Выполнение работ по доработке и интеграции платформы PIX RPA с такими платформами как: ВРМ, ПК «Сирена», 1С БИТ УЗ, AI Yandex Cloud, Content Reader, а также по настройке самих платформ.","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","Системная интеграция, оргтехника","Москва","300120","30-04-2026","https://old.zakupki.mos.ru/#/need/6044071","https://www.tenderguru.ru/tender/94000028",""
"94005963","94005963","","29-04-2026","process_automation","automation_software","7","rpa","RPA","process_automation","search","Передача сертификата, удостоверяющего право на получение услуг по технической поддержке программы для ЭВМ Primo RPA","","Системная интеграция, оргтехника","Красноярский край","","07-05-2026","https://www.tektorg.ru/market/procedures/18916971","https://www.tenderguru.ru/tender/94005963",""
"rq_0132300008726000006","93968621","rq_0132300008726000006","28-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Оказание услуг по развитию и сопровождению подсистемы «ПК «Триумф» МИС «Финансы», предназначенной для автоматизации бюджетных правоотношений участников бюджетного процесса муниципального образования городской округ город Нижний Новгород по утверждению и исполнению бюджета муниципального образования городской округ город Нижний Новгород","Департамент финансов и налоговой политики администрации города Нижнего Новгорода","Системная интеграция, оргтехника","Нижегородская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0132300008726000006","https://www.tenderguru.ru/tender/93968621",""
"32615958208","93980405","32615958208","28-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","138_Поставка электронных комплектующих для нужд кафедры автоматики и управления КНИТУ-КАИ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ВЫСШЕГО ОБРАЗОВАНИЯ ""КАЗАНСКИЙ НАЦИОНАЛЬНЫЙ ИССЛЕДОВАТЕЛЬСКИЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ ИМ. А.Н. ТУПОЛЕВА-КАИ""","Системная интеграция, оргтехника","Татарстан","436492","14-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615958208","https://www.tenderguru.ru/tender/93980405",""
"93983068","93983068","","28-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Передача прав использования СБИС модуль ЭО-Базовый, Бюджет","БОУ ДО Г. ОМСКА ""ДЮЦ""СМЕНА""","Системная интеграция, оргтехника","Омская область","7800","30-04-2026","https://www.rts-tender.ru/poisk/id/l14687454-3-9-1/","https://www.tenderguru.ru/tender/93983068",""
"32615959840","93991443","32615959840","28-04-2026","document_ai","ai_core","8","распознавание документов","""распознавание документов""","document_ai","search","Поставка программно-аппаратного комплекса для сканирования и распознавания документов","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ИССЛЕДОВАТЕЛЬСКИЙ ЦЕНТР ""МЕЖОТРАСЛЕВОЙ НАУЧНО-ТЕХНИЧЕСКИЙ КОМПЛЕКС ""МИКРОХИРУРГИЯ ГЛАЗА"" ИМЕНИ АКАДЕМИКА С.Н. ФЕДОРОВА"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ","Системная интеграция, оргтехника","Оренбургская область","699000","07-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615959840","https://www.tenderguru.ru/tender/93991443",""
"93972726","93972726","","28-04-2026","process_automation","automation_software","7","rpa","RPA","process_automation","search","Выполнение работ по доработке и интеграции платформы PIX RPA с такими платформами как: ВРМ, ПК «Сирена», 1С БИТ УЗ, AI Yandex Cloud, Content Reader, а также по настройке самих платформ.","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НОВОСИБИРСКЭНЕРГОСБЫТ""","Системная интеграция, оргтехника","Новосибирская область","300120","30-04-2026","https://www.roseltorg.ru/procedure/B2804260852509","https://www.tenderguru.ru/tender/93972726",""
"93927894","93927894","","25-04-2026","ai_general","ai_core","19","искусственный интеллект; машинное обучение","""искусственный интеллект""; ""машинное обучение""","ai_general; ml","search","Сервер с GPU","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕТРО КЭШ ЭНД КЕРРИ""","Системная интеграция, оргтехника","Москва","","30-04-2026","https://bidzaar.com/process/light/019db003-0661-79dd-aa2b-1b7096c89d79","https://www.tenderguru.ru/tender/93927894",""
"rq_0301300023126000001","93931332","rq_0301300023126000001","25-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Оказание Услуг по техническому сопровождению программного обеспечения «СИСТЕМА ПОДДЕРЖКИ ПРИНЯТИЯ ВРАЧЕБНЫХ РЕШЕНИЙ «WEBIOMED.DHRA» по ТУ 62.01.29-001-40910226-2023», являющееся медицинским изделием (Регистрационное удостоверение № РЗН 2024/22901)» (далее «Webiomed», Система).","государственное бюджетное учреждение здравоохранения Республики Башкортостан Акъярская центральная районная больница","Системная интеграция, оргтехника","Алтай","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0301300023126000001","https://www.tenderguru.ru/tender/93931332",""
"173100005526000012","","173100005526000012","24-04-2026","ai_general","ai_core","31","искусственный интеллект; технологии искусственного интеллекта; машинное обучение","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""машинное обучение""","ai_general; ml","documentation","Выполнение работ по разработке и развитию автоматизированной информационной системы Федеральной службы по надзору в сфере здравоохранения на 2026 год","","Транспорт","Москва","57874500","04-05-2026","","https://www.tenderguru.ru/tender/83530695","https://www.tenderguru.ru/docviewer/aHR0cHM6Ly96YWt1cGtpLmdvdi5ydS80NGZ6L2ZpbGVzdG9yZS9wdWJsaWMvMS4wL2Rvd25sb2FkL3ByaXovZmlsZS5odG1sP3VpZD03MUQwMzI5QTEyQ0U0M0Y0Qjg1OEUwQzYwQzhBNEI0MA%3D%3D/docs/83530695 | https://zakupki.gov.ru/44fz/filestore/public/1.0/download/priz/file.html?uid=71D0329A12CE43F4B858E0C60C8A4B40"
"93916045","93916045","","24-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по повышению квалификации путем организации и проведения образовательных мероприятий по теме: «Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этические аспекты. Планирование и учет бюджетной деятельности учреждений. Платные услуги и иная приносящая доход деятельность учреждений»","ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД № 31 ""СКАЗКА""","Системная интеграция, оргтехника","Краснодарский край","118800","27-04-2026","https://www.rts-tender.ru/poisk/id/l14674414-3-9-1/","https://www.tenderguru.ru/tender/93916045",""
"93864649","93864649","","23-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по предоставлению вычислительных мощностей (B300)","АНО ""Институт искусственного интеллекта""","Системная интеграция, оргтехника","Москва","66000000","28-04-2026","https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/29/0/0/3973268","https://www.tenderguru.ru/tender/93864649",""
"93866306","93866306","","23-04-2026","analytics","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Мониторинг цен в электронной форме на Оказание услуг по реализации решения-«системы искусственного интеллекта по распознаванию результатов металлографического контроля на АО ЧМЗ»-","Акционерное общество ""Чепецкий механический завод""","Системная интеграция, оргтехника","Удмуртия","","04-05-2026","https://www.roseltorg.ru/procedure/ATOM22042600113","https://www.tenderguru.ru/tender/93866306",""
"rq_0373100124926000085","93867992","rq_0373100124926000085","23-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Закупка вычислительных узлов","федеральное государственное бюджетное учреждение ""Главный центр связи и защиты информации Министерства внутренних дел Российской Федерации""","Системная интеграция, оргтехника","Москва","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0373100124926000085","https://www.tenderguru.ru/tender/93867992",""
"93870111","93870111","","23-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по реализации решения «системы искусственного интеллекта по распознаванию результатов металлографического контроля на АО ЧМЗ»","АО ЧМЗ","Системная интеграция, оргтехника","Удмуртия","","04-05-2026","https://www.fabrikant.ru/trades/atom/PriceMonitoring/?action=view&id=971498","https://www.tenderguru.ru/tender/93870111",""
"93873841","93873841","","23-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Повышению квалификации путем организации и проведения образовательных мероприятий по теме: «Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этические аспекты. Планирование и учет бюджетной и внебюджетной деятельности учреждений. Платные услуги и иная приносящая доход деятельность учреждений»,","ГКУ ""ДЕТСКИЙ ДОМ (СМЕШАННЫЙ) № 25""","Системная интеграция, оргтехника","Ставропольский край","51166","29-04-2026","https://www.rts-tender.ru/poisk/id/l14667822-3-9-1/","https://www.tenderguru.ru/tender/93873841",""
"93876266","93876266","","23-04-2026","ai_general","ai_core","9","нейросеть","нейросеть","ml","search","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Системная интеграция, оргтехника","","","04-05-2026","https://eep.mitwork.kz/ru/publics/buy/190480","https://www.tenderguru.ru/tender/93876266",""
"93839712","93839712","","22-04-2026","computer_vision","ai_core","18","искусственный интеллект; распознавание изображений","""искусственный интеллект""; ""распознавание изображений""","ai_general; computer_vision","search","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","БОУ Г. ОМСКА ""СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 71""","Системная интеграция, оргтехника","Омская область","2500","27-04-2026","https://www.rts-tender.ru/poisk/id/l14660406-3-9-1/","https://www.tenderguru.ru/tender/93839712",""
"0187200001726000427","93820933","0187200001726000427","22-04-2026","ai_general","ai_core","9","нейронная сеть","""нейронная сеть""","ml","search","Выполнение работ по развитию искусственной нейронной сети «Вика»","Департамент государственного заказа Ханты-Мансийского автономного округа - Югры","Системная интеграция, оргтехника","Ханты-Мансийский АО","2000000","08-05-2026","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=0187200001726000427","https://www.tenderguru.ru/tender/93820933",""
"32615930840","93794722","32615930840","21-04-2026","custom_software","automation_software","14","искусственный интеллект; разработка информационной системы","""искусственный интеллект""; ""разработка информационной системы""","ai_general; custom_software","search","2026/9-47 Выполнение работ по разработке информационной системы ""Экосистема искусственного интеллекта""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СЕТЕВАЯ КОМПАНИЯ""","Системная интеграция, оргтехника","Татарстан","31007520","06-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615930840","https://www.tenderguru.ru/tender/93794722",""
"93779036","93779036","","21-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Евразийский электронный портал","Системная интеграция, оргтехника","","","22-04-2026","https://eep.mitwork.kz/ru/publics/buy/190027","https://www.tenderguru.ru/tender/93779036",""
"93779033","93779033","","21-04-2026","ai_general","ai_core","9","нейросеть","нейросеть","ml","search","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Системная интеграция, оргтехника","","","","https://eep.mitwork.kz/ru/publics/buy/189999","https://www.tenderguru.ru/tender/93779033",""
"93761968","93761968","","20-04-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","Право предоставления доступа к сервисам генерации контента на базе технологий искусственного интеллекта для нужд ООО ""Лента""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕНТА""","Системная интеграция, оргтехника","Санкт-Петербург","","28-04-2026","https://bidzaar.com/process/light/019d9b10-bea4-7f26-a178-26f634c6b4ff","https://www.tenderguru.ru/tender/93761968",""
"93774776","93774776","","20-04-2026","process_automation","automation_software","10","bpm; bpms","BPM","process_automation","search","Оказание услуг по разработке, настройке и отладке информационной системы на базе платформы BPMSoft (правообладателя ООО «БПМСофт») по заявкам (запросам на изменение) Заказчика","АО ""ПРОМИНН""","Системная интеграция, оргтехника","Москва","","29-04-2026","https://www.fabrikant.ru/trades/atom/PriceMonitoring/?action=view&id=970436","https://www.tenderguru.ru/tender/93774776",""
"93759773","93759773","","20-04-2026","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установке и первоначальной настройке программного обеспечения в ИТ-инфраструктуре Заказчика","Торговая Система «ТЭК-Торг»","Системная интеграция, оргтехника","","","04-05-2026","https://www.tektorg.ru/223-fz/procedures/18860159","https://www.tenderguru.ru/tender/93759773",""
"32615926606","93762928","32615926606","20-04-2026","computer_vision","ai_core","8","распознавание изображений","""распознавание изображений""","computer_vision","search","Предоставление неисключительных прав на использование программного обеспечения модуля распознавания изображений и оказание услуг по установке и первоначальной настройке программного обеспечения в ИТ-инфраструктуре Заказчика","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ФОРВАРД ЭНЕРГО""","Системная интеграция, оргтехника","Тюменская область","3704000","04-05-2026","http://zakupki.gov.ru/223/purchase/public/purchase/info/common-info.html?regNumber=32615926606","https://www.tenderguru.ru/tender/93762928",""
"93737488","93737488","","18-04-2026","ai_general","ai_core","20","искусственный интеллект; технологии искусственного интеллекта","""искусственный интеллект""; ""технологии искусственного интеллекта""","ai_general","search","Оказание услуг по предоставлению сервиса автоматического обслуживания клиентов с использованием технологии искусственного интеллекта","","Системная интеграция, оргтехника","Санкт-Петербург","","23-04-2026","https://www.rts-tender.ru/poisk/id/l5871046-4-2-1/","https://www.tenderguru.ru/tender/93737488",""
"93737065","93737065","","18-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Оказание услуг по передаче лицензии на программное обеспечение для заполнения бланков аттестатов","","Системная интеграция, оргтехника","Омская область","1500","21-04-2026","https://www.rts-tender.ru/poisk/id/l14642943-3-9-1/","https://www.tenderguru.ru/tender/93737065",""
"93742173","93742173","","18-04-2026","ai_general","ai_core","9","нейросеть","нейросеть","ml","search","Услуги по сопровождению и технической поддержке информационной системы (Нейросеть)","Евразийский электронный портал","Системная интеграция, оргтехника","","","27-04-2026","https://eep.mitwork.kz/ru/publics/buy/189789","https://www.tenderguru.ru/tender/93742173",""
"93699761","93699761","","17-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Услуги по проведению практического семинара ""Искусственный интеллект в работе HR и кадровика""","Евразийский электронный портал","Системная интеграция, оргтехника","","","20-04-2026","https://eep.mitwork.kz/ru/publics/buy/189638","https://www.tenderguru.ru/tender/93699761",""
"rq_0848200000526000071","93729262","rq_0848200000526000071","17-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения производительности искусственного интеллекта в приоритетных цифровых проектах государственного управления и здравоохранения Правительства Московской области","Государственное казенное учреждение Московской области ""Московский областной центр информационно-коммуникационных технологий""","Системная интеграция, оргтехника","Московская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0848200000526000071","https://www.tenderguru.ru/tender/93729262",""
"rq_0848200000526000072","93729270","rq_0848200000526000072","17-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения производительности искусственного интеллекта в приоритетных цифровых проектах здравоохранения Правительства Московской области","Государственное казенное учреждение Московской области ""Московский областной центр информационно-коммуникационных технологий""","Системная интеграция, оргтехника","Московская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0848200000526000072","https://www.tenderguru.ru/tender/93729270",""
"rq_0848200000526000073","93729277","rq_0848200000526000073","17-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Поставка высокопроизводительной вычислительной платформы с использованием ускорителей искусственного интеллекта для обеспечения производительности искусственного интеллекта в приоритетных цифровых проектах Министерства молодежной политики Правительства Московской области","Государственное казенное учреждение Московской области ""Московский областной центр информационно-коммуникационных технологий""","Системная интеграция, оргтехника","Московская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0848200000526000073","https://www.tenderguru.ru/tender/93729277",""
"rq_0848200000526000074","93729287","rq_0848200000526000074","17-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос цены. Поставка высокопроизводительных вычислительных платформ с использованием ускорителей искусственного интеллекта для обеспечения производительности искусственного интеллекта в приоритетных цифровых проектах здравоохранения и экономического развития Правительства Московской области","Государственное казенное учреждение Московской области ""Московский областной центр информационно-коммуникационных технологий""","Системная интеграция, оргтехника","Московская область","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0848200000526000074","https://www.tenderguru.ru/tender/93729287",""
"93662129","93662129","","16-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Участие в семинаре на тему :«Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этические аспекты. Планирование и учет бюджетной и внебюджетной деятельности учреждений. Платные услуги и иная приносящая доход деятельность учреждений»","ГКДОУ ""ДЕТСКИЙ САД № 1 ""ЯГОДКА""","Системная интеграция, оргтехника","Краснодарский край","51166","20-04-2026","https://www.rts-tender.ru/poisk/id/l14630847-3-9-1/","https://www.tenderguru.ru/tender/93662129",""
"93681000","93681000","","16-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Запрос ценовой информации по внедрению Искусственного Интеллекта для ServiceDesk для нужд ООО ""Сервионика"" (RFI)","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРУППА КОМПАНИЙ ""ИННОТЕХ""","Системная интеграция, оргтехника","Москва","","22-04-2026","https://www.roseltorg.ru/procedure/B1504261537258","https://www.tenderguru.ru/tender/93681000",""
"rq_0318100057226000148","93690052","rq_0318100057226000148","16-04-2026","ai_general","ai_core","9","машинное обучение","""машинное обучение""","ml","search","Запрос цены. Закупка работ по разработке прогностических моделей на основе анализа массивов данных баз STOPRISK и RuSOS методами машинного обучения с выбором алгоритмов, демонстрирующих наилучшие метрики, и модернизации программы для ЭВМ «Управление периоперационными рисками» (свидетельство о государственной регистрации № 2024691565) путем встраивания в него одной ML-модели.","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубанский государственный медицинский университет"" Министерства здравоохранения и социального развития Российской Федерации","Системная интеграция, оргтехника","Краснодарский край","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0318100057226000148","https://www.tenderguru.ru/tender/93690052",""
"rq_0318100057226000149","93690053","rq_0318100057226000149","16-04-2026","ai_general","ai_core","9","машинное обучение","""машинное обучение""","ml","search","Запрос цены. Закупка работ по исследованию гибридного подхода (сочетание множественной регрессии и алгоритмов машинного обучения) для повышения качества моделей машинного обучения на основе анализа данных этапов разработки и валидации на массивах данных периоперационного риска StopRisk и RuSOS, и модернизации программы для ЭВМ «Управление периоперационными рисками» (свидетельство о государственной регистрации № 2024691565) путем встраивания в него одной ML-модели.","Государственное бюджетное образовательное учреждение высшего профессионального образования ""Кубанский государственный медицинский университет"" Министерства здравоохранения и социального развития Российской Федерации","Системная интеграция, оргтехника","Краснодарский край","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0318100057226000149","https://www.tenderguru.ru/tender/93690053",""
"rq_0390200001426000144","93653955","rq_0390200001426000144","15-04-2026","computer_vision","ai_core","23","искусственный интеллект; технологии искусственного интеллекта; внедрение программного обеспечения","""искусственный интеллект""; ""технологии искусственного интеллекта""; ""внедрение программного обеспечения""","ai_general; custom_software","search","Запрос цены. Оказание услуг по предоставлению простой (неисключительной) лицензии и внедрению программного обеспечения видеоаналитики в медицинских учреждениях для предупреждения неблагоприятных событий, возникающих с пациентами, с применением технологий искусственного интеллекта","ГБУЗ ""СОКБ""","Системная интеграция, оргтехника","Ямало-Ненецкий АО","","","http://zakupki.gov.ru/epz/order/notice/ea44/view/common-info.html?regNumber=rq_0390200001426000144","https://www.tenderguru.ru/tender/93653955",""
"93651210","93651210","","15-04-2026","ai_general","ai_core","10","искусственный интеллект","""искусственный интеллект""","ai_general","search","Проведение семинара по теме: «Планирование и учет бюджетной и внебюджетной деятельности учреждений. Искусственный интеллект в управлении образовательными организациями: стратегии эффективности, аналитика данных и этические аспекты. Платные услуги и иная приносящая доход деятельность учреждений»","ГКДОУ ""ДЕТСКИЙ САД № 25 ""РЯБИНКА""","Системная интеграция, оргтехника","Ставропольский край","69100","20-04-2026","https://www.rts-tender.ru/poisk/id/l14629336-3-9-1/","https://www.tenderguru.ru/tender/93651210",""
